"Order_ID","Order_Date","Ship_Date","Ship_Mode","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Person","Returned","total_cost","price_per_unit"
CA-2014-143336,"8/27/2014","9/1/2014",Second Class,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001949,Technology,Phones,Cisco SPA 501G IP Phone,213.48,3,0.2,16.01,Anna Andreadi,No,197.47,88.94999855117251
CA-2017-124401,"9/7/2017","9/12/2017",Standard Class,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.94,7,0.2,80.48,Anna Andreadi,No,199.45999,49.98928633647572
CA-2016-147375,"6/12/2016","6/14/2016",Second Class,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.49,7,0.2,113.64,Kelly Williams,No,199.84999,55.98035560753861
CA-2015-143490,"12/6/2015","12/13/2015",Standard Class,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.18,2,0.2,19.18,Anna Andreadi,No,200.0,136.98749593268147
CA-2017-131807,"10/5/2017","10/10/2017",Standard Class,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.35,3,0.2,5.16,Anna Andreadi,No,201.19,85.97916953009555
CA-2017-165491,"3/20/2017","3/24/2017",Standard Class,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB,265.93,7,0.0,63.82,Anna Andreadi,No,202.10999,37.989998953683035
US-2017-105046,"7/17/2017","7/23/2017",Standard Class,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0.0,67.5,Chuck Magee,No,202.48001,134.99000549316406
CA-2016-157280,"11/5/2016","11/7/2016",First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.23,Cassandra Brandow,No,202.72998,136.97999572753906
CA-2017-167395,"12/2/2017","12/4/2017",First Class,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0.0,80.32,Chuck Magee,No,206.53998,40.97999790736607
CA-2017-161956,"8/27/2017","8/29/2017",Second Class,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.03,Anna Andreadi,No,207.25,95.9499998488153
CA-2014-160766,"9/14/2014","9/14/2014",Same Day,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,3,0.0,80.63,Chuck Magee,No,207.34,95.99000040690105
US-2014-164406,"8/15/2014","8/19/2014",Standard Class,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.14,4,0.2,-12.2,Anna Andreadi,No,207.34,60.981250036438
US-2016-114293,"11/21/2016","11/26/2016",Standard Class,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.14,4,0.2,-12.2,Anna Andreadi,No,207.34,60.981250036438
US-2015-128090,"8/16/2015","8/22/2015",Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,313.02,8,0.2,105.65,Anna Andreadi,No,207.37,48.90937346558785
CA-2017-111556,"11/20/2017","11/22/2017",First Class,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.97,2,0.2,-25.3,Chuck Magee,No,209.27,114.98125119127799
CA-2015-149342,"4/20/2015","4/25/2015",Standard Class,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.75,Cassandra Brandow,No,210.22,95.99000040690105
CA-2017-137085,"6/29/2017","7/6/2017",Standard Class,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.55,9,0.2,101.58,Anna Andreadi,No,210.96999,43.40972068851503
CA-2017-119284,"6/15/2017","6/20/2017",Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10001051,Technology,Phones,HTC One,239.98,3,0.2,27.0,Cassandra Brandow,No,212.98,99.99166525897259
CA-2017-115994,"1/28/2017","1/31/2017",Second Class,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0.0,26.4,Anna Andreadi,No,213.57,79.99000040690105
CA-2017-161557,"9/3/2017","9/8/2017",Standard Class,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69,Kelly Williams,No,214.09,54.20000399351144
CA-2016-120873,"10/27/2016","11/1/2016",Second Class,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0.0,75.65,Cassandra Brandow,No,215.33002,290.9800109863281
CA-2015-150770,"5/3/2015","5/6/2015",First Class,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,339.96,4,0.0,122.39,Anna Andreadi,No,217.56999,84.98999786376953
US-2014-138758,"7/7/2014","7/11/2014",Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.19,2,0.3,-46.74,Chuck Magee,No,218.93001,122.99286098127469
CA-2016-109869,"4/22/2016","4/29/2016",Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,2,0.2,-34.76,Anna Andreadi,No,220.14,115.86250348337927
CA-2015-139731,"10/15/2015","10/15/2015",Same Day,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.88,Kelly Williams,No,221.0,109.95000244410089
CA-2015-157770,"12/13/2015","12/15/2015",First Class,Consumer,United States,Temecula,California,92592,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0.0,27.37,Anna Andreadi,No,221.48001,49.77000122070312
CA-2016-145982,"8/27/2016","9/1/2016",Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.62,1,0.3,20.97,Chuck Magee,No,223.65,349.4571418329161
CA-2014-151162,"12/5/2014","12/9/2014",Standard Class,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.99,Chuck Magee,No,224.93001,149.95000352412467
CA-2017-161956,"8/27/2017","8/29/2017",Second Class,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,4,0.0,96.58,Anna Andreadi,No,225.34001,80.4800033569336
CA-2014-164721,"11/25/2014","11/27/2014",Second Class,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.06,Anna Andreadi,No,227.82,53.480000813802086
CA-2017-128965,"4/17/2017","4/22/2017",Standard Class,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0.0,46.73,Anna Andreadi,No,228.16002,24.990001331676137
CA-2014-126361,"8/4/2014","8/9/2014",Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0.0,219.44,Anna Andreadi,No,228.4,55.97999954223633
CA-2016-112123,"3/3/2016","3/8/2016",Standard Class,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.45,Chuck Magee,No,228.40999,63.97999790736607
US-2015-136749,"12/25/2015","12/27/2015",Second Class,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0.0,46.9,Cassandra Brandow,No,228.98001,45.980000813802086
CA-2016-161746,"10/21/2016","10/27/2016",Standard Class,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.14,3,0.2,12.11,Anna Andreadi,No,230.03,100.89166678820426
CA-2017-128965,"4/17/2017","4/22/2017",Standard Class,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35,3,0.2,-19.11,Anna Andreadi,No,237.46,90.979169548722
CA-2017-121258,"2/26/2017","3/3/2017",Standard Class,Consumer,United States,Costa Mesa,California,92627,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.58,2,0.2,19.39,Anna Andreadi,No,239.18999,161.61249220971948
CA-2015-146486,"11/9/2015","11/14/2015",Second Class,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0.0,4.89,Chuck Magee,No,239.66,48.91000061035156
CA-2015-135580,"12/30/2015","1/3/2016",Standard Class,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.99,Anna Andreadi,No,251.89,119.95000248135379
CA-2017-100111,"9/20/2017","9/26/2017",Standard Class,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.65,3,0.1,18.18,Chuck Magee,No,254.47,100.98147938811361
CA-2016-116736,"1/17/2016","1/21/2016",Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,64.52,Chuck Magee,No,258.07,107.52999877929688
CA-2017-135692,"4/27/2017","5/1/2017",Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,220.27,4,0.32,-42.11,Kelly Williams,No,262.38,80.98161836601406
CA-2017-140963,"6/10/2017","6/13/2017",First Class,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.5,Anna Andreadi,No,262.46,69.98999812450259
CA-2016-130638,"5/16/2016","5/19/2016",Second Class,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.0,19.8,Anna Andreadi,No,263.04,70.70999908447266
CA-2014-156349,"5/26/2014","5/30/2014",Standard Class,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.67,2,0.15,27.36,Anna Andreadi,No,263.31,170.98236203882527
CA-2015-141593,"12/14/2015","12/16/2015",Second Class,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",273.57,2,0.2,10.26,Anna Andreadi,No,263.31,170.98125521459153
CA-2015-101910,"11/27/2015","12/3/2015",Standard Class,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.75,Anna Andreadi,No,266.17,70.98000362135471
US-2014-150574,"12/19/2014","12/25/2014",Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.59,Cassandra Brandow,No,266.39,61.95000099372119
CA-2015-134075,"12/12/2015","12/16/2015",Standard Class,Consumer,United States,San Jose,California,95123,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.7,Anna Andreadi,No,266.68,180.19000244140625
US-2016-135720,"12/11/2016","12/13/2016",Second Class,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.77,4,0.2,30.08,Anna Andreadi,No,270.69,93.99062191691482
CA-2015-164882,"10/31/2015","10/31/2015",Same Day,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,3,0.2,124.49,Anna Andreadi,No,273.86002,165.97916982811876
CA-2016-106950,"9/2/2016","9/6/2016",Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.46,9,0.2,34.81,Cassandra Brandow,No,274.65,42.98055452887589
CA-2015-150875,"11/16/2015","11/20/2015",Standard Class,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,304.78,3,0.2,22.86,Anna Andreadi,No,281.91998,126.99166663112119
CA-2016-133368,"1/14/2016","1/20/2016",Standard Class,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.78,8,0.2,31.58,Cassandra Brandow,No,284.2,49.34062499307329
CA-2016-118311,"10/24/2016","10/28/2016",Standard Class,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,5,0.0,162.0,Anna Andreadi,No,288.0,90.0
US-2016-135720,"12/11/2016","12/13/2016",Second Class,Consumer,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.38,3,0.2,-51.72,Anna Andreadi,No,295.1,101.40833574561402
CA-2015-149342,"4/20/2015","4/25/2015",Standard Class,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,Cassandra Brandow,No,297.69,99.23000081380208
CA-2015-111948,"11/11/2015","11/11/2015",Same Day,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.13,Kelly Williams,No,301.19,59.760001046316965
CA-2014-100867,"10/19/2014","10/24/2014",Standard Class,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.55,6,0.2,20.1,Anna Andreadi,No,301.44998,66.98958103975745
CA-2015-164882,"10/31/2015","10/31/2015",Same Day,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.14,4,0.2,20.2,Anna Andreadi,No,302.94,100.9812549538212
CA-2016-116736,"1/17/2016","1/21/2016",Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.95,Chuck Magee,No,305.02002,123.99000040690105
US-2016-152051,"6/25/2016","6/29/2016",Standard Class,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.35,6,0.2,-50.87,Chuck Magee,No,305.22,52.989584802300676
CA-2016-111682,"6/17/2016","6/18/2016",First Class,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Chuck Magee,No,312.31,70.98000093132258
CA-2015-130785,"9/5/2015","9/9/2015",Standard Class,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.2,3,0.15,-20.7,Anna Andreadi,No,313.90002,114.98039775021215
CA-2014-166744,"9/20/2014","9/24/2014",Standard Class,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.0,36.29,Chuck Magee,No,326.65,120.98000081380208
CA-2017-137099,"12/7/2017","12/10/2017",First Class,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.38,3,0.2,46.8,Anna Andreadi,No,327.58002,155.99166928228613
US-2014-140452,"12/6/2014","12/10/2014",Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.37,Kelly Williams,No,335.32,85.97999877929688
CA-2017-141929,"9/4/2017","9/8/2017",Standard Class,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,0.2,152.5,Anna Andreadi,No,335.48,304.98750800262206
CA-2017-137414,"10/2/2017","10/6/2017",Standard Class,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3,Anna Andreadi,No,336.86002,41.95000057242472
CA-2017-161956,"8/27/2017","8/29/2017",Second Class,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.75,Anna Andreadi,No,337.15,70.97999877929688
CA-2016-161746,"10/21/2016","10/27/2016",Standard Class,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.41,Anna Andreadi,No,337.51,113.64000447591145
CA-2015-107678,"4/21/2015","4/28/2015",Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0.0,131.59,Cassandra Brandow,No,338.36002,93.99000244140625
US-2016-151827,"3/31/2016","4/2/2016",Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.78,3,0.4,-60.84,Chuck Magee,No,341.62,155.9888897603309
CA-2016-136924,"7/14/2016","7/17/2016",First Class,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.86,8,0.2,38.09,Anna Andreadi,No,342.77,59.50937293287133
CA-2016-148796,"4/14/2016","4/18/2016",Standard Class,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,Anna Andreadi,No,345.41998,95.94999730568378
CA-2016-112123,"3/3/2016","3/8/2016",Standard Class,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0.0,129.59,Chuck Magee,No,350.36002,95.99000244140625
US-2015-160857,"5/8/2015","5/15/2015",Standard Class,Consumer,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.16,Chuck Magee,No,350.77,119.30999755859375
US-2016-111528,"12/30/2016","12/30/2016",Same Day,Home Office,United States,Los Angeles,California,90032,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.14,Anna Andreadi,No,356.18,120.33000183105469
CA-2014-140816,"12/20/2014","12/20/2014",Same Day,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.94,7,0.2,89.59,Anna Andreadi,No,358.35,79.98928644823442
CA-2017-166142,"7/15/2017","7/19/2017",Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.44,3,0.3,-48.78,Chuck Magee,No,359.22,147.82857510865148
CA-2014-126361,"8/4/2014","8/9/2014",Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,35.0,Anna Andreadi,No,364.96,99.9899982362613
CA-2016-114727,"7/18/2016","7/24/2016",Standard Class,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.8,Anna Andreadi,No,371.84,140.85000408509126
US-2016-131149,"7/10/2016","7/14/2016",Standard Class,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.8,Kelly Williams,No,371.84,140.85000408509126
CA-2017-169327,"9/2/2017","9/4/2017",Second Class,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,0.0,132.99,Anna Andreadi,No,378.51,102.3
CA-2014-133690,"8/3/2014","8/5/2014",First Class,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.88,Anna Andreadi,No,380.63,218.75
CA-2015-116092,"2/15/2015","2/18/2015",Second Class,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44,6,0.0,157.02,Anna Andreadi,No,384.41998,90.24000040690105
US-2017-109253,"8/21/2017","8/22/2017",First Class,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.97,4,0.2,37.8,Anna Andreadi,No,394.17,134.990625884349
CA-2016-165330,"12/11/2016","12/11/2016",Same Day,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,0.2,-31.84,Anna Andreadi,No,395.76,90.98000369586052
CA-2017-166093,"8/17/2017","8/24/2017",Standard Class,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.55,Anna Andreadi,No,400.02002,180.19000244140625
CA-2014-135657,"6/3/2014","6/7/2014",Second Class,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0.0,113.49,Anna Andreadi,No,402.39,85.98000081380208
CA-2014-160766,"9/14/2014","9/14/2014",Same Day,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0.0,198.43,Chuck Magee,No,402.87,300.6499938964844
CA-2015-164882,"10/31/2015","10/31/2015",Same Day,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.83,1,0.15,20.04,Anna Andreadi,No,405.78998,500.97645830390354
CA-2014-124688,"8/27/2014","8/29/2014",First Class,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,5,0.0,168.19,Cassandra Brandow,No,411.76,115.99000244140625
CA-2017-117513,"3/3/2017","3/8/2017",Standard Class,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,0.2,-14.99,Anna Andreadi,No,414.66,71.36964552082522
CA-2015-130785,"9/5/2015","9/9/2015",Standard Class,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.33,4,0.15,-4.84,Anna Andreadi,No,416.16998,120.97940866371749
CA-2015-146255,"3/7/2015","3/10/2015",First Class,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0.0,170.51,Chuck Magee,No,417.45996,195.989990234375
US-2015-136987,"4/11/2015","4/14/2015",Second Class,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.97,4,0.2,215.99,Anna Andreadi,No,423.97998,199.99061658974966
CA-2017-140053,"7/3/2017","7/10/2017",Standard Class,Consumer,United States,Farmington,New Mexico,87401,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,0.0,114.63,Anna Andreadi,No,431.21997,60.649997287326386
CA-2016-159023,"11/3/2016","11/5/2016",First Class,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.99,3,0.7,-251.99,Anna Andreadi,No,431.98,199.98888704556012
CA-2014-159338,"6/25/2014","6/28/2014",First Class,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.2,Anna Andreadi,No,436.63998,111.95999950155615
US-2016-152051,"6/25/2016","6/29/2016",Standard Class,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.06,3,0.3,-18.09,Chuck Magee,No,440.15,200.98095464106325
CA-2017-153822,"9/19/2017","9/25/2017",Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference�phone,471.92,2,0.2,29.5,Anna Andreadi,No,442.42,294.9500094911084
CA-2015-157770,"12/13/2015","12/15/2015",First Class,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.38,3,0.2,49.44,Anna Andreadi,No,444.94,205.99166946855064
CA-2017-169894,"11/24/2017","11/29/2017",Second Class,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.87,8,0.2,-41.59,Anna Andreadi,No,457.46,64.97968697912874
CA-2014-169019,"7/26/2014","7/30/2014",Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.14,9,0.2,-26.95,Kelly Williams,No,458.09003,59.88055781313322
CA-2014-127131,"11/24/2014","11/30/2014",Standard Class,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0.0,9.72,Anna Andreadi,No,476.16,80.98000081380208
